-,ꢮ,ꢮꢾꢒꢸꢭ꣄,sourashtra,,,'ꢮꢒꢭ':1 'vekul':2 'vĕkul':3 'confusion':4 'longing':5 'long':6 'ஏக':7 'கம':8 'மனக':9 'கலக':10,abstract|concept|idea,व॑कुल|வெகுல்|ve'kul|vEkul|vĕkul|ʋekul,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,confusion,english,,english,,abstract|concept|idea,,noun,
^,,மனக்கலக்கம்,tamil,,tamil,'மனககலககம':1 'மனக':2 'கலக':3 'கம':4,abstract|concept|idea,வெகுல்,noun,
-,ꢔ,ꢔꢵꢭ꣄,sourashtra,,,'ꢔꢭ':1 'gaal':2 'gal':3 'gāl':4 'scolding':5 'scold':6 'ஏச':7,abstract|concept|idea,गाल्|கா3ள்|gaal|gAl|gāl|gɑːl,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,scolding,english,,english,,abstract|concept|idea,,noun,
^,,ஏச்சு,tamil,,tamil,'ஏசச':1 'scolding':2 'scold':3 'ஏச':4,abstract|concept|idea,கா3ள்,noun,
-,ꢲ,ꢲꢸꢖ꣄ꢔꢵꢞ꣄,sourashtra,,,'ꢲꢖꢔꢞ':1 'hungaad':2 'huggad':3 'huṅgāḍ':4 'dupe':5 'ஏம':6,abstract|concept|idea,हङ्गाड|ஹுங்கா3ட்3|hungaad'|huGgAD|huṅgāḍ|ɦuŋgɑːɖ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,dupe,english,,english,,abstract|concept|idea,,noun,
^,,ஏமாற்று,tamil,,tamil,'ஏமறற':1 'dupe':2 'ஏம':3,abstract|concept|idea,ஹுங்கா3ட்3,noun,
-,ꢲ,ꢲꢸꢖ꣄ꢔꢞ꣄ꢠꢶ,sourashtra,,,'ꢲꢖꢔꢞꢠ':1 'hungadni':2 'huggadni':3 'huṅgaḍṇi':4 'duping':5 'dupe':6 'ஏம':7 'தல':8,abstract|concept|idea,हुङ्गड्णि|ஹுங்க3ட்3ணி|hungad'ni|huGgaDNi|huṅgaḍṇi|ɦuŋgəɖɳɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,duping,english,,english,,abstract|concept|idea,,noun,
^,,ஏமாற்றுதல்,tamil,,tamil,'ஏமறறதல':1 'duping':2 'dupe':3 'ஏம':4 'தல':5,abstract|concept|idea,ஹுங்க3ட்3ணி,noun,
-,ꢌ,ꢌꢞ꣄ꢗꢜ꣄ꢠꢶ,sourashtra,,,'ꢌꢞꢗꢜꢠ':1 'edchatni':2 'edcatni':3 'ĕḍcaṭṇi':4 'duping':5 'dupe':6 'ஏம':7 'தல':8,abstract|concept|idea,एड्चट्णि|எட்3சட்ணி|e'd'chat'ni|EDcaTNi|ĕḍcaṭṇi|eɖt͡ʃəʈɳɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
-,ꢲ,ꢲꢸꢖ꣄ꢒꢜꢡ꣄ꢡꢾ,sourashtra,,,'ꢲꢖꢒꢜꢡꢡ':1 'hunkatatte':2 'hugkatatte':3 'huṅkaṭattĕ':4 'duping':5 'dupe':6 'ஏம':7 'தல':8,abstract|concept|idea,हुङ्कटत्त॑|ஹுங்கடத்தெ|hunkat'atte'|huGkaTattE|huṅkaṭattĕ|ɦuŋkəʈət̪t̪e,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
-,ꢲ,ꢲꢸꢖ꣄ꢔꢞ꣄,sourashtra,,,'ꢲꢖꢔꢞ':1 'hungad':2 'huggad':3 'huṅgaḍ':4 'disappointment':5 'ஏம':6 'றம':7,abstract|concept|idea,हुङ्गड|ஹுங்க3ட்3|hungad'|huGgaD|huṅgaḍ|ɦuŋgəɖ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,disappointment,english,,english,,abstract|concept|idea,,noun,
^,,ஏமாற்றம்,tamil,,tamil,'ஏமறறம':1 'disappointment':2 'ஏம':3 'றம':4,abstract|concept|idea,ஹுங்க3ட்3,noun,
-,ꢌ,ꢌꢜ꣄ꢗꢞ꣄ꢠꢶ,sourashtra,,,'ꢌꢜꢗꢞꢠ':1 'etchadni':2 'etcadni':3 'ĕṭcaḍṇi':4 'cheating':5 'cheat':6 'ஏய':7,abstract|concept|idea,एट्चड्नि|எட்சட்3ணி|e't'chad'ni|ETcaDNi|ĕṭcaḍṇi|eʈt͡ʃəɖɳɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,cheating,english,,english,,abstract|concept|idea,,noun,
^,,ஏய்ப்பு,tamil,,tamil,'ஏயபப':1 'cheating':2 'cheat':3 'ஏய':4,abstract|concept|idea,எட்சட்3ணி,noun,
-,ꢡ,ꢡꢫꢵꢬ꣄,sourashtra,,,'ꢡꢫꢬ':1 'tayaar':2 'tayar':3 'tayār':4 'arrangement':5 'ஏற':6,abstract|concept|idea,तयार्|தயார்|tayaar|tayAr|tayār|t̪əjɑːɾ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,arrangement,english,,english,,abstract|concept|idea,,noun,
^,,ஏற்பாடு,tamil,,tamil,'ஏறபட':1 'arrangement':2 'ஏற':3,abstract|concept|idea,தயார்,noun,
-,ꢱ,ꢱꢾꢥ꣄ꢣꢿꢮ꣄,sourashtra,,,'ꢱꢥꢣꢮ':1 'sendev':2 'sĕndev':3 'doubt':4 'ஐயம':5,abstract|concept|idea,स॑न्देव|ஸெந்தே3வ்|se'ndev|sEndev|sĕndev|s̪en̪d̪eːʋ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,doubt,english,,english,,abstract|concept|idea,,noun,
^,,ஐயம்,tamil,,tamil,'ஐயம':1 'doubt':2,abstract|concept|idea,ஸெந்தே3வ்,noun,
-,ꢏ,ꢏꢜ꣄ꢒꢪ꣄,sourashtra,,,'ꢏꢜꢒꢪ':1 'otkam':2 'ŏṭkam':3 'narrowness':4 'ஒட':5 'கம':6,abstract|concept|idea,आ॑ट्कम|ஒட்கம்|o't'kam|OTkam|ŏṭkam|oʈkəm,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,narrowness,english,,english,,abstract|concept|idea,,noun,
^,,ஒடுக்கம்,tamil,,tamil,'ஒடககம':1 'narrowness':2 'ஒட':3 'கம':4,abstract|concept|idea,ஒட்கம்,noun,
-,ꢪ,ꢪꢾꢬ꣄ꢗꢥ꣄,sourashtra,,,'ꢪꢬꢗꢥ':1 'merchan':2 'mercan':3 'mĕrcan':4 'foppishness':5 'ஒய':6 'ரம':7,abstract|concept|idea,म॑र्चन|மெர்சன்|me'rchan|mErcan|mĕrcan|meɾt͡ʃən̪,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,foppishness,english,,english,,abstract|concept|idea,,noun,
^,,ஒய்யாரம்,tamil,,tamil,'ஒயயரம':1 'foppishness':2 'ஒய':3 'ரம':4,abstract|concept|idea,மெர்சன்,noun,
-,ꢪ,ꢪꢾꢬ꣄ꢗꢸꢭꢥ꣄ ꢥꢵꢬꢶ,sourashtra,,,'ꢪꢬꢗꢭꢥꢥꢬ':1 'merchulannaari':2 'merculannari':3 'mĕrculannāri':4 'foppish':5 'girl':6 'ஒய':7,abstract|concept|idea,म॑र्चुलन नारि|மெர்சுலன் நாரி|me'rchulan naari|mErculan nAri|mĕrculan nāri|meɾt͡ʃulən̪ n̪ɑːɾɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,foppish girl,english,,english,,abstract|concept|idea,,noun,
^,,ஒய்யாரி,tamil,,tamil,'ஒயயர':1 'foppish':2 'girl':3 'ஒய':4,abstract|concept|idea,மெர்சுலன் நாரி,noun,
-,ꢫ,ꢫꣁꢒ꣄ꢡꣁ,sourashtra,,,'ꢫꢒꢡ':1 'yokto':2 'yŏktŏ':3 'unity':4 'ஒற':5,abstract|concept|idea,योक्त्ता॑|யோக்தொ|yo'kto'|yOktO|yŏktŏ|jokt̪o,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,unity,english,,english,,abstract|concept|idea,,noun,
^,,ஒற்றுமை,tamil,,tamil,'ஒறறம':1 'unity':2 'ஒற':3,abstract|concept|idea,யோக்தொ,noun,
-,ꢮ,ꢮꢶꢰ꣄ꢬꢵꢥ꣄ꢡꢶ,sourashtra,,,'ꢮꢰꢬꢥꢡ':1 'vishraanti':2 'visranti':3 'viṣrānti':4 'rest':5 'retirement':6 'ஓய':7,abstract|concept|idea,विष्रान्ति|விஷ்ராந்தி|vishraanti|viSrAnti|viṣrānti|ʋɪʂɾɑːn̪t̪ɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,"rest, retirement",english,,english,,abstract|concept|idea,,noun,
^,,ஓய்வு,tamil,,tamil,'ஓயவ':1 'rest':2 'retirement':3 'ஓய':4,abstract|concept|idea,விஷ்ராந்தி,noun,
-,ꢥ,ꢥꢶꢮꢺꢡꢶ,sourashtra,,,'ꢥꢮꢡ':1 'nivriti':2 'nivrti':3 'nivṛti':4 'rest':5 'retirement':6 'ஓய':7,abstract|concept|idea,निवृति|நிவ்ருதி|nivri'ti|nivRti|nivṛti|n̪ɪʋɾɨt̪ɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
-,ꢥ,ꢥꢶꢮꢺꢡꢶ ꢮꢾꢡꢥꣁ,sourashtra,,,'ꢥꢮꢡꢮꢡꢥ':1 'nivritivetano':2 'nivrtivetano':3 'nivṛtivĕtanŏ':4 'pension':5 'ஓய':6 'யம':7,abstract|concept|idea,निवृति वेतना॑|நிவ்ருதி வேதனொ|nivri'ti ve'tano'|nivRti vEtanO|nivṛti vĕtanŏ|n̪ɪʋɾɨt̪ɪ ʋet̪ən̪o,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,pension,english,,english,,abstract|concept|idea,,noun,
^,,ஓய்வூதியம்,tamil,,tamil,'ஓயவதயம':1 'pension':2 'ஓய':3 'யம':4,abstract|concept|idea,நிவ்ருதி வேதனொ,noun,
-,ꢱ,ꢱꢪꢬꢹꢦ꣄,sourashtra,,,'ꢱꢪꢬꢦ':1 'samaroop':2 'samarup':3 'samarūp':4 'uniformity':5 'ஓர':6,abstract|concept|idea,समरूप|ஸமரூப்|samaroop|samarUp|samarūp|s̪əməɾuːp,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,uniformity,english,,english,,abstract|concept|idea,,noun,
^,,ஓர்மை,tamil,,tamil,'ஓரம':1 'uniformity':2 'ஓர':3,abstract|concept|idea,ஸமரூப்,noun,
-,ꢱ,ꢱꢾꢬ꣄ꢒ ꢬꢴꢱ꣄ꢡꢾ,sourashtra,,,'ꢱꢬꢒꢬꢱꢡ':1 'serkarhaste':2 'sĕrkarhastĕ':3 'perfection':4 'கச':5 'தம':6,abstract|concept|idea,स॑र्क र्हस्ते|ஸெர்கராஸ்தே|se'rka rhaste'|sErka rhastE|sĕrka rhastĕ|s̪eɾkə ɾɦəs̪t̪e,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,perfection,english,,english,,abstract|concept|idea,,noun,
^,,கச்சிதம்,tamil,,tamil,'கசசதம':1 'perfection':2 'கச':3 'தம':4,abstract|concept|idea,ஸெர்கராஸ்தே,noun,
-,ꢱ,ꢱꢾꢬ꣄ꢒ ꢬꢴꢠꢶ,sourashtra,,,'ꢱꢬꢒꢬꢠ':1 'serkarhani':2 'sĕrkarhaṇi':3 'perfection':4 'கச':5 'தம':6,abstract|concept|idea,स॑र्क र्हणि|ஸெர்கர:ணி|se'rka rhani|sErka rhaNi|sĕrka rhaṇi|s̪eɾkə ɾɦəɳɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
-,ꢒ,ꢒꣁꢜꢸꢒ꣄,sourashtra,,,'ꢒꢜꢒ':1 'kotuk':2 'kŏṭuk':3 'bitter':4 'taste':5 'கசப':6,abstract|concept|idea,का॑टुक|கொடுக்|ko't'uk|kOTuk|kŏṭuk|koʈuk,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,bitter taste,english,,english,,abstract|concept|idea,,noun,
^,,கசப்பு,tamil,,tamil,'கசபப':1 'bitter':2 'taste':3 'கசப':4,abstract|concept|idea,கொடுக்,noun,
-,ꢭ,ꢭꣂꢩꢸ,sourashtra,,,'ꢭꢩ':1 'lobhu':2 'miserliness':3 'stinginess':4 'கஞ':5 'சத':6 'தனம':7,abstract|concept|idea,लोभु|லோபு4|lobhu|lobhu|lobhu|loːbʰu,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,"miserliness, stinginess",english,,english,,abstract|concept|idea,,noun,
^,,கஞ்சத்தனம்,tamil,,tamil,'கஞசததனம':1 'miserliness':2 'stinginess':3 'கஞ':4 'சத':5 'தனம':6,abstract|concept|idea,லோபு4,noun,
-,ꢭ,ꢭꣁꢩꢶ,sourashtra,,,'ꢭꢩ':1 'lobhi':2 'lŏbhi':3 'miser':4 'கஞ':5 'சன':6,abstract|concept|idea,लोभि|லோபி4|lo'bhi|lObhi|lŏbhi|lobʰɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,miser,english,,english,,abstract|concept|idea,,noun,
^,,கஞ்சன்,tamil,,tamil,'கஞசன':1 'miser':2 'கஞ':3 'சன':4,abstract|concept|idea,லோபி4,noun,
-,ꢂ,ꢂꢥꢸꢱꢵꢱꢥꣁ,sourashtra,,,'ꢂꢥꢱꢱꢥ':1 'anusaasano':2 'anusasano':3 'anusāsanŏ':4 'discipline':5 'கட':6,abstract|concept|idea,अनुसाना॑|அனுஶாஸனொ|anusaasano'|anusAsanO|anusāsanŏ|ən̪us̪ɑːs̪ən̪o,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,discipline,english,,english,,abstract|concept|idea,,noun,
^,,கட்டுப்பாடு,tamil,,tamil,'கடடபபட':1 'discipline':2 'கட':3,abstract|concept|idea,அனுஶாஸனொ,noun,
-,ꢒ,ꢒꢬ꣄ꢡ꣄ꢡꢮ꣄ꢫꢪ꣄,sourashtra,,,'ꢒꢬꢡꢡꢮꢫꢪ':1 'karttavyam':2 'indebtedness':3 'கடப':4 'கடம':5,abstract|concept|idea,कत्तव्तम|கர்த்தவயம்|karttavyam|karttavyam|karttavyam|kəɾt̪t̪əʋjəm,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,indebtedness,english,,english,,abstract|concept|idea,,noun,
^,,கடப்பாடு  / கடமை,tamil,,tamil,'கடபபடகடம':1 'indebtedness':2 'கடப':3 'கடம':4,abstract|concept|idea,கர்த்தவயம்,noun,
-,ꢓ,ꢓꢾꢞꢶꢥ꣄,sourashtra,,,'ꢓꢞꢥ':1 'khedin':2 'khĕḍin':3 'hard':4 'கட':5 'னம':6,abstract|concept|idea,ख॑डिन|கெ2டி3ன்|khe'd'in|khEDin|khĕḍin|kʰeɖɪn̪,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,hard,english,,english,,abstract|concept|idea,,noun,
^,,கடினம்,tamil,,tamil,'கடனம':1 'hard':2 'கட':3 'னம':4,abstract|concept|idea,கெ2டி3ன்,noun,
-,ꢒ,ꢒꢞꢹꢱ꣄,sourashtra,,,'ꢒꢞꢱ':1 'kadoos':2 'kadus':3 'kaḍūs':4 'harshness':5 'hardness':6 'கட':7,abstract|concept|idea,क्डूस|கடூ3ஸ்|kad'oos|kaDUs|kaḍūs|kəɖuːs̪,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,"harshness, hardness",english,,english,,abstract|concept|idea,,noun,
^,,கடுமை,tamil,,tamil,'கடம':1 'harshness':2 'hardness':3 'கட':4,abstract|concept|idea,கடூ3ஸ்,noun,
-,ꢒ,ꢒꢠ꣄ꢞꢶꢦ꣄,sourashtra,,,'ꢒꢠꢞꢦ':1 'kandip':2 'kaṇḍip':3 'strictness':4 'chide':5 'கண':6,abstract|concept|idea,क्ण्डिप|கண்டி3ப்|kand'ip|kaNDip|kaṇḍip|kəɳɖɪp,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,Strictness /chide,english,,english,,abstract|concept|idea,,noun,
^,,கண்டிப்பு,tamil,,tamil,'கணடபப':1 'strictness':2 'chide':3 'கண':4,abstract|concept|idea,கண்டி3ப்,noun,
-,ꢒ,ꢒꢝꣂꢬ꣄,sourashtra,,,'ꢒꢝꢬ':1 'kathor':2 'kaṭhor':3 'strictness':4 'chide':5 'கண':6,abstract|concept|idea,कठोर|கடோ2ர்|kat'hor|kaThor|kaṭhor|kəʈʰoːɾ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
-,ꢔ,ꢔꢮ꣄ꢬꢮ꣄,sourashtra,,,'ꢔꢮꢬꢮ':1 'gavrav':2 'decency':3 'dignity':4 'கண':5 'யம':6,abstract|concept|idea,गव्रव|க3வ்ரவ்|gavrav|gavrav|gavrav|gəʋɾəʋ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,"decency, dignity",english,,english,,abstract|concept|idea,,noun,
^,,கண்ணியம்,tamil,,tamil,'கணணயம':1 'decency':2 'dignity':3 'கண':4 'யம':5,abstract|concept|idea,க3வ்ரவ்,noun,
-,ꢃ,ꢃꢱꢵꢣꢩꢹꢡꢶ,sourashtra,,,'ꢃꢱꢣꢩꢡ':1 'aasaadabhooti':2 'asadabhuti':3 'āsādabhūti':4 'hypocrite':5 'கபடத':6,abstract|concept|idea,आसादभूति|ஆஸாட3பூ4தி|aasaadabhooti|AsAdabhUti|āsādabhūti|ɑːs̪ɑːd̪əbʰuːt̪ɪ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,hypocrite,english,,english,,abstract|concept|idea,,noun,
^,,கபடதாரி,tamil,,tamil,'கபடதர':1 'hypocrite':2 'கபடத':3,abstract|concept|idea,ஆஸாட3பூ4தி,noun,
-,ꢒ,ꢒꣁꢦꢜꢾ,sourashtra,,,'ꢒꢦꢜ':1 'kopate':2 'kŏpaṭĕ':3 'cheater':4 'கபடன':5,abstract|concept|idea,का॑तट॑|கொதடெ|ko'pat'e'|kOpaTE|kŏpaṭĕ|kopəʈe,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,cheater,english,,english,,abstract|concept|idea,,noun,
^,,கபடன்,tamil,,tamil,'கபடன':1 'cheater':2,abstract|concept|idea,கொதடெ,noun,
-,ꢒ,ꢒꢪꢨꢷꢬ꣄,sourashtra,,,'ꢒꢪꢨꢬ':1 'kamabeer':2 'kamabir':3 'kamabīr':4 'majestic':5 'bearing':6 'bear':7 'கம':8 'ரம':9,abstract|concept|idea,कम्बीर्|க3ம்பீ3ர்|kamabeer|kamabIr|kamabīr|kəməbiːɾ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,majestic bearing,english,,english,,abstract|concept|idea,,noun,
^,,கம்பீரம்,tamil,,tamil,'கமபரம':1 'majestic':2 'bearing':3 'bear':4 'கம':5 'ரம':6,abstract|concept|idea,க3ம்பீ3ர்,noun,
-,ꢃ,ꢃꢒꢬ꣄ꢰꢠꣁ,sourashtra,,,'ꢃꢒꢬꢰꢠ':1 'aakarshano':2 'akarsano':3 'ākarṣaṇŏ':4 'attraction':5 'கவர':6 'வச':7 'கரம':8,abstract|concept|idea,आकषणा॑|ஆகர்ஷணொ|aakarshano'|AkarSaNO|ākarṣaṇŏ|ɑːkəɾʂəɳo,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,attraction,english,,english,,abstract|concept|idea,,noun,
^,,கவர்ச்சி,tamil,,tamil,'கவரசச':1 'கவர':2,abstract|concept|idea,ஆகர்ஷணொ,noun,
^,,வசீகரம்,tamil,,tamil,'வசகரம':1 'வச':2 'கரம':3,abstract|concept|idea,ஆகர்ஷணொ,noun,
-,ꢂ,ꢂꢮꢤꢵꢥ꣄,sourashtra,,,'ꢂꢮꢤꢥ':1 'avadhaan':2 'avadhan':3 'avadhān':4 'attention':5 'care':6 'கவனம':7 'கவன':8,abstract|concept|idea,अवधान|அவதா4ன்|avadhaan|avadhAn|avadhān|əʋəd̪ʰɑːn̪,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
-,ꢗ,ꢗꣁꢞ꣄ꢞꢦꢥ꣄,sourashtra,,,'ꢗꢞꢞꢦꢥ':1 'choddapan':2 'coddapan':3 'cŏḍḍapan':4 'falsehood':5 'theft':6 'கள':7 'ளத':8 'தனம':9 'ளம':10,abstract|concept|idea,चा॑ड्डपन|சொட்3ட3பன்|cho'd'd'apan|cODDapan|cŏḍḍapan|t͡ʃoɖɖəpən̪,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,falsehood,english,,english,,abstract|concept|idea,,noun,
^,,theft,english,,english,,abstract|concept|idea,,noun,
^,,கள்ளத்தனம்,tamil,,tamil,'களளததனம':1 'கள':2 'ளத':3 'தனம':4,abstract|concept|idea,சொட்3ட3பன்,noun,
^,,கள்ளம்,tamil,,tamil,'களளம':1 'கள':2 'ளம':3,abstract|concept|idea,சொட்3ட3பன்,noun,
-,ꢗ,ꢗꣂꢬ꣄,sourashtra,,,'ꢗꢬ':1 'chor':2 'cor':3 'theft':4 'thief':5 'கள':6 'ளன':7 'ளம':8,abstract|concept|idea,चोर|சோர்|chor|cor|cor|t͡ʃoːɾ,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,thief,english,,english,,abstract|concept|idea,,noun,
^,,கள்ளன்,tamil,,tamil,'களளன':1 'கள':2 'ளன':3,abstract|concept|idea,சோர்,noun,
^,,திருட்டு,tamil,,tamil,'தரடட':1,abstract|concept|idea,சோர்,noun,
-,ꢒ,ꢒꢭ꣄ꢪꢱꣁ,sourashtra,,,'ꢒꢭꢪꢱ':1 'kalmaso':2 'kalmasŏ':3 'stain':4 'களங':5 'கம':6,abstract|concept|idea,कल्मसा॑|கல்மஸொ|kalmaso'|kalmasO|kalmasŏ|kəlməs̪o,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,stain,english,,english,,abstract|concept|idea,,noun,
^,,களங்கம்,tamil,,tamil,'களஙகம':1 'stain':2 'களங':3 'கம':4,abstract|concept|idea,கல்மஸொ,noun,
-,ꢪ,ꢪꢭꢶꢥꣁ,sourashtra,,,'ꢪꢭꢥ':1 'malino':2 'malinŏ':3 'stain':4 'களங':5 'கம':6,abstract|concept|idea,मलिना॑|மலினொ|malino'|malinO|malinŏ|məlɪn̪o,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
-,ꢯ,ꢯꢷꢥ꣄,sourashtra,,,'ꢯꢥ':1 'sheen':2 'zin':3 'śīn':4 'tiredness':5 'கள':6,abstract|concept|idea,शीन्|ஶீன்|sheen|zIn|śīn|ʃiːn̪,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,tiredness,english,,english,,abstract|concept|idea,,noun,
^,,களைப்பு,tamil,,tamil,'களபப':1 'கள':2,abstract|concept|idea,ஶீன்,noun,
^,,சோர்வு,tamil,,tamil,'சரவ':1,abstract|concept|idea,ஶீன்,noun,
-,ꢣ,ꢣꢫꣁ,sourashtra,,,'ꢣꢫ':1 'dayo':2 'dayŏ':3 'kindness':4 'pity':5 'mercy':6 'கன':7 'தயவ':8,abstract|concept|idea,दया॑|த3யொ|dayo'|dayO|dayŏ|d̪əjo,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,kindness,english,,english,,abstract|concept|idea,,noun,
^,,"pity, mercy",english,,english,,abstract|concept|idea,,noun,
^,,கனிவு,tamil,,tamil,'கனவ':1 'கன':2,abstract|concept|idea,த3யொ,noun,
^,,தயவு,tamil,,tamil,'தயவ':1,abstract|concept|idea,த3யொ,noun,
-,ꢨ,ꢨꢵꢤꣁ,sourashtra,,,'ꢨꢤ':1 'baadho':2 'badho':3 'bādhŏ':4 'difficulty':5 'suffering':6 'grievance':7 'sorrow':8 'suffer':9 'கஷ':10 'டம':11 'சங':12 'கடம':13 'மனத':14 'கல':15,abstract|concept|idea,बाधा॑|பா3தொ4|baadho'|bAdhO|bādhŏ|bɑːd̪ʰo,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,"difficulty, suffering",english,,english,,abstract|concept|idea,,noun,
^,,grievance,english,,english,,abstract|concept|idea,,noun,
^,,sorrow,english,,english,,abstract|concept|idea,,noun,
^,,கஷ்டம்,tamil,,tamil,'கஷடம':1 'கஷ':2 'டம':3,abstract|concept|idea,பா3தொ4,noun,
^,,சங்கடம்,tamil,,tamil,'சஙகடம':1 'சங':2 'கடம':3,abstract|concept|idea,பா3தொ4,noun,
^,,மனத்தாங்கல்,tamil,,tamil,'மனததஙகல':1 'மனத':2 'கல':3,abstract|concept|idea,பா3தொ4,noun,
-,ꢪ,ꢪꢶꢭꢿꢗ꣄ꢗꣁ,sourashtra,,,'ꢪꢭꢗꢗ':1 'milechcho':2 'milecco':3 'mileccŏ':4 'barbarian':5,abstract|concept|idea,मिलेच्चा॑|மிலேச்சொ|milechcho'|mileccO|mileccŏ|mɪleːt͡ʃt͡ʃo,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,barbarian,english,,english,,abstract|concept|idea,,noun,
^,,காட்டுமிராண்டி,tamil,,tamil,'கடடமரணட':1 'barbarian':2,abstract|concept|idea,மிலேச்சொ,noun,
-,ꢮ,ꢮꢥꢗꢬꣁ,sourashtra,,,'ꢮꢥꢗꢬ':1 'vanacharo':2 'vanacaro':3 'vanacarŏ':4 'barbarian':5,abstract|concept|idea,वनचरा॑|வனசரொ|vanacharo'|vanacarO|vanacarŏ|ʋən̪ət͡ʃəɾo,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
-,ꢦ,ꢦ꣄ꢬꢾꢪ꣄,sourashtra,,,'ꢦꢬꢪ':1 'prem':2 'prĕm':3 'love':4 'தல':5,abstract|concept|idea,प्रेम|ப்ரேம்|pre'm|prEm|prĕm|pɾem,,"{""""script"""":""""sourashtra"""",""""category"""":""""noun"""",""""type"""":""""abstract""""}"
^,,love,english,,english,,abstract|concept|idea,,noun,
^,,காதல்,tamil,,tamil,'கதல':1 'love':2 'தல':3,abstract|concept|idea,ப்ரேம்,noun,
